Step	AgentID	age	energy	generation	num_offspring	action_history	possible_actions	primary_values	secondary_values	sensor_vector	motor_vector	sensor_position
0	Mouse_54	20	444.4735201174517	0	0	"     Verb Noun_group  Duration  Benefit Termination  Distance
0  Search       None      20.0      0.0        None  35.52648"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.0258874  -0.03131301]
 [ 0.00028798 -0.00028238]
 [ 0.00146104  0.001003  ]
 [ 0.00040727 -0.00041235]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.97625653  0.00339352]	[(53, 62), (52, 61)]
0	Mouse_55	20	425.15108679391477	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  54.848913"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.00047409  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00028533  0.        ]
 [ 0.          0.        ]]"	[ 0.97582943 -0.0198833 ]	[(32, 47), (32, 47)]
0	Mouse_56	20	417.7825491463283	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  62.217451"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00250251  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.99554917 -0.00707246]	[(79, 27), (79, 27)]
0	Mouse_57	20	436.53416030941145	0	0	"     Verb Noun_group  Duration  Benefit Termination  Distance
0  Search       None      20.0      0.0        None  43.46584"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00118233  0.00080866]
 [ 0.          0.        ]
 [ 0.00025331  0.00014679]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.96173688 -0.00399704]	[(58, 11), (58, 12)]
0	Mouse_58	20	453.55053539485954	0	0	"       Verb    Noun_group  Duration  Benefit Termination   Distance
0    Search          None       1.0      0.0        None   3.566266
1      Feed  Food_group_1       5.0     67.9    No food!   0.000000
2  Approach  Food_group_1      10.0      0.0        None  44.193885
3    Search          None       2.0      0.0     Closure   9.086423
4  Approach  Food_group_1       2.0      0.0        None   9.130316"	"       Verb    Noun_group     Value  \
0      Wait          None  0.000000   
1    Search          None  0.000010   
2  Approach  Food_group_1  0.000023   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.approach of <mouseworld.mo...   

                                    Arg_1  
0                                    None  
1                                    None  
2  [0.000536307421522, 0.000181037143164]  "	{'Food_group_0': 1, 'Food_group_1': 6.11363, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0     0.000000          0.0              0.0   
Food_group_1              0.0     0.053677          0.0              0.0   
Food_group_2              0.0     0.000000          0.0              0.0   
Predator_group_0          0.0     0.000000          0.0              0.0   
Predator_group_1          0.0     0.000000          0.0              0.0   
Predator_group_2          0.0     0.000000          0.0              0.0   
Predator_group_3          0.0     0.000000          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0           0.0000              0.0  
Food_group_1                  0.0           0.0499              0.0  
Food_group_2                  0.0           0.0000              0.0  
Predator_group_0              0.0           0.0000              0.0  
Predator_group_1              0.0           0.0000              0.0  
Predator_group_2              0.0           0.0000              0.0  
Predator_group_3              0.0           0.0000              0.0  "	"[[ 0.04651068 -0.050875  ]
 [ 0.00053631  0.00018104]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.99165434 -0.0748328 ]	[(16, 59), (17, 60)]
0	Mouse_59	20	250.93495784993257	0	0	"       Verb        Noun_group  Duration  Benefit Termination  Distance
0    Search              None       1.0      0.0        None  2.687024
1      Feed      Food_group_1       2.0     19.6    No food!  0.000000
2  Approach      Food_group_1       2.0      0.0        None  6.843479
3    Search              None       1.0      0.0     Closure  3.432941
4  Approach      Food_group_1       1.0      0.0        None  3.045726
5    Search              None       1.0      0.0        None  3.427371
6    Suffer  Predator_group_1       3.0    -60.0        None  0.000000
7     Avoid  Predator_group_1       1.0      0.0        None  1.721152
8    Suffer  Predator_group_1       8.0   -160.0        None  0.000000"	"       Verb        Noun_group         Value  \
0      Wait              None  0.000000e+00   
1    Search              None  1.000000e-05   
2  Approach      Food_group_1  2.247267e-08   
3     Avoid  Predator_group_1  4.250927e-08   
4     Avoid  Predator_group_1  2.099736e-05   
5     Avoid  Predator_group_1  3.241135e-02   
6    Suffer  Predator_group_1 -1.267775e+01   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.approach of <mouseworld.mo...   
3  <bound method Mouse.avoid of <mouseworld.mouse...   
4  <bound method Mouse.avoid of <mouseworld.mouse...   
5  <bound method Mouse.avoid of <mouseworld.mouse...   
6  <bound method Mouse.suffer of <mouseworld.mous...   

                                               Arg_1  
0                                               None  
1                                               None  
2                           [0.000214001112207, 0.0]  
3                           [0.000214001112207, 0.0]  
4                            [0.00537917774819, 0.0]  
5                              [0.193078865966, 0.0]  
6  <mouseworld.predator.Predator object at 0x7ff2...  "	{'Food_group_0': 1, 'Food_group_1': 2.63, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': -13.409977482110001, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0     0.000000     0.000000         0.000000   
Food_group_1              0.0     0.008385     0.000111         0.000000   
Food_group_2              0.0     0.000000     0.000000         0.000000   
Predator_group_0          0.0     0.000000     0.000000         0.000000   
Predator_group_1          0.0     0.000000    -0.000227        -0.004616   
Predator_group_2          0.0     0.000000     0.000000         0.000000   
Predator_group_3          0.0     0.000000     0.000000         0.000000   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0             0.000000              0.0              0.0  
Food_group_1             0.000000              0.0              0.0  
Food_group_2             0.000000              0.0              0.0  
Predator_group_0         0.000000              0.0              0.0  
Predator_group_1        -0.193426              0.0              0.0  
Predator_group_2         0.000000              0.0              0.0  
Predator_group_3         0.000000              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.000214    0.        ]
 [ 0.00537918  0.        ]
 [ 0.19307887  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.  0.]	[(82, 3), (82, 3)]
0	Mouse_6	20	511.6450609673066	0	0	"       Verb    Noun_group  Duration  Benefit Termination   Distance
0    Search          None       9.0      0.0        None  15.962348
1      Feed  Food_group_2       9.0    165.0    No food!   0.000000
2  Approach  Food_group_2       2.0      0.0        None   3.447251"	"       Verb    Noun_group         Value  \
0      Wait          None  0.000000e+00   
1    Search          None  1.000000e-05   
2  Approach  Food_group_2  4.353263e-07   
3  Approach  Food_group_2  1.736381e-03   
4  Approach  Food_group_2  7.340603e-08   

                                            Function                    Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....                     None  
1  <bound method Mouse.search_for_odor of <mousew...                     None  
2  <bound method Mouse.approach of <mouseworld.mo...  [0.00312186077054, 0.0]  
3  <bound method Mouse.approach of <mouseworld.mo...   [0.0298619829726, 0.0]  
4  <bound method Mouse.approach of <mouseworld.mo...  [0.00139369305489, 0.0]  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 11.139010708999999, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0         0.000000          0.0     0.000000         0.000000   
Food_group_1         0.000000          0.0     0.000000         0.000000   
Food_group_2         0.000348          0.0     0.145263         0.000132   
Predator_group_0     0.000000          0.0     0.000000         0.000000   
Predator_group_1     0.000000          0.0     0.000000         0.000000   
Predator_group_2     0.000000          0.0     0.000000         0.000000   
Predator_group_3     0.000000          0.0     0.000000         0.000000   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00312186  0.        ]
 [ 0.          0.        ]
 [ 0.02986198  0.        ]
 [ 0.00139369  0.        ]
 [ 0.00018338  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.94815603  0.02407745]	[(56, 58), (56, 58)]
0	Mouse_60	20	439.5556364795781	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  40.444364"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[  0.00000000e+00   0.00000000e+00]
 [  2.07953161e-03   8.21177796e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  5.57685941e-05   1.11537188e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]"	[ 0.98288446  0.00400714]	[(82, 91), (82, 90)]
0	Mouse_61	20	440.0282376518556	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  39.971762"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00039817  0.        ]
 [ 0.          0.        ]
 [ 0.03279104  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00027289  0.        ]
 [ 0.05399334  0.        ]]"	[ 0.97046964  0.01324076]	[(25, 88), (25, 88)]
0	Mouse_62	20	443.21249738598914	0	0	"     Verb    Noun_group  Duration  Benefit Termination   Distance
0  Search          None       8.0      0.0        None  19.206858
1    Feed  Food_group_0       1.0    -20.0        None   0.000000
2   Avoid  Food_group_0       9.0      0.0        None   3.437130
3  Search          None       2.0      0.0        None   4.950717"	"     Verb    Noun_group         Value  \
0    Wait          None  0.000000e+00   
1  Search          None  1.000000e-05   
2   Avoid  Food_group_0  1.267355e-06   
3   Avoid  Food_group_0  9.955383e-07   
4   Avoid  Food_group_0  7.935434e-09   

                                            Function                     Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....                      None  
1  <bound method Mouse.search_for_odor of <mousew...                      None  
2  <bound method Mouse.avoid of <mouseworld.mouse...  [0.000430923551438, 0.0]  
3  <bound method Mouse.avoid of <mouseworld.mouse...     [0.065647853907, 0.0]  
4  <bound method Mouse.avoid of <mouseworld.mouse...  [0.000159819590963, 0.0]  "	{'Food_group_0': -1.1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0        -0.002941    -0.000006    -0.000015         -0.00005   
Food_group_1         0.000000     0.000000     0.000000          0.00000   
Food_group_2         0.000000     0.000000     0.000000          0.00000   
Predator_group_0     0.000000     0.000000     0.000000          0.00000   
Predator_group_1     0.000000     0.000000     0.000000          0.00000   
Predator_group_2     0.000000     0.000000     0.000000          0.00000   
Predator_group_3     0.000000     0.000000     0.000000          0.00000   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0            -0.000006              0.0              0.0  
Food_group_1             0.000000              0.0              0.0  
Food_group_2             0.000000              0.0              0.0  
Predator_group_0         0.000000              0.0              0.0  
Predator_group_1         0.000000              0.0              0.0  
Predator_group_2         0.000000              0.0              0.0  
Predator_group_3         0.000000              0.0              0.0  "	"[[ 0.00043092  0.        ]
 [ 0.          0.        ]
 [ 0.06564785  0.        ]
 [ 0.00015982  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.9969693   0.01275955]	[(58, 59), (58, 59)]
0	Mouse_63	20	393.76570312610465	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  86.234297"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00627318  0.        ]
 [ 0.0003767   0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.96417466 -0.00147189]	[(23, 70), (23, 70)]
0	Mouse_64	20	445.3176177818338	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  34.682382"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.0005741  0.       ]
 [ 0.         0.       ]
 [ 0.         0.       ]
 [ 0.         0.       ]
 [ 0.         0.       ]
 [ 0.         0.       ]
 [ 0.         0.       ]]"	[ 0.99587203  0.00554908]	[(0, 33), (0, 33)]
0	Mouse_65	20	390.6402945290864	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  89.359705"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[  1.19404861e-03  -8.35999544e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  7.65588310e-05  -1.53117662e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  5.06053315e-05   1.01210663e-04]
 [  0.00000000e+00   0.00000000e+00]]"	[ 1.01561598 -0.00128231]	[(16, 88), (15, 88)]
0	Mouse_66	20	452.9187922464536	0	0	"     Verb    Noun_group  Duration  Benefit Termination   Distance
0  Search          None      13.0      0.0        None  18.459577
1    Feed  Food_group_0       1.0    -20.0        None   0.000000
2   Avoid  Food_group_0       6.0      0.0        None   2.588376"	"     Verb    Noun_group     Value  \
0    Wait          None  0.000000   
1  Search          None  0.000010   
2   Avoid  Food_group_0  0.000149   

                                            Function                   Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....                    None  
1  <bound method Mouse.search_for_odor of <mousew...                    None  
2  <bound method Mouse.avoid of <mouseworld.mouse...  [0.0930109908344, 0.0]  "	{'Food_group_0': -1.1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0        -0.001597    -0.000009          0.0              0.0   
Food_group_1         0.000000     0.000000          0.0              0.0   
Food_group_2         0.000000     0.000000          0.0              0.0   
Predator_group_0     0.000000     0.000000          0.0              0.0   
Predator_group_1     0.000000     0.000000          0.0              0.0   
Predator_group_2     0.000000     0.000000          0.0              0.0   
Predator_group_3     0.000000     0.000000          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.09301099  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.19699972 -0.01804587]	[(20, 59), (20, 59)]
0	Mouse_67	20	445.6408901119652	0	0	"     Verb Noun_group  Duration  Benefit Termination  Distance
0  Search       None      20.0      0.0        None  34.35911"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[  7.75683411e-05  -1.55136682e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  5.04890447e-03   4.94163929e-03]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]"	[ 0.98625694 -0.01328705]	[(82, 56), (83, 56)]
